farm_id,AddressKey,B_STRAATNAAM,B_HUIS_NR,B_HUIS_NR_TOEV,B_POSTCODE,B_PLAATS,COMPANY_NAME,company_id,doc_id_latest,Titel_latest,Datum_latest,Instantie_latest,stage_latest_llm,stage_latest_manual,URL_BEKENDMAKING,URL_PDF,doc_ids_all,AddressKeyAll
FARM0283,meerloseweg|9||5808 am|oirlo,Meerloseweg,9,,5808 AM,Oirlo,,,doc_00379,"Aanvraag Omgevingsvergunning Natura 2000 activiteit (gedeeltelijk) intrekken van de verleende natuurvergunning (LBV/LBV+), Meerloseweg 7-9-11, 5808 AM Oirlo",2025-02-10,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-1912.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-1912/1/pdf/prb-2025-1912.pdf,doc_00379,"meerloseweg|11||5808 am|oirlo,meerloseweg|7||5808 am|oirlo,meerloseweg|9||5808 am|oirlo"
FARM0284,booldersdijk|2||6031 pk|nederweert,Booldersdijk,2,,6031 PK,Nederweert,,,doc_00380,"Aanvraag Omgevingsvergunning Natura 2000 activiteit gedeeltelijk intrekken van de natuurvergunning (LBV/LBV+), Booldersdijk 2, 6031 PK Nederweert",2025-02-07,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-1808.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-1808/1/pdf/prb-2025-1808.pdf,doc_00380,booldersdijk|2||6031 pk|nederweert
FARM0285,augustinusweg|29||5853 eb|siebengewald,Augustinusweg,29,,5853 EB,Siebengewald,,,doc_00381,"Aanvraag Omgevingsvergunning Natura 2000 activiteit gedeeltelijk intrekken van de verleende natuurvergunning (LBV/LBV+), Augustinusweg 29, 5853 EB Siebengewald",2025-01-21,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-846.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-846/1/pdf/prb-2025-846.pdf,doc_00381,augustinusweg|29||5853 eb|siebengewald
FARM0286,steege|24||8106 pd|mariënheem,Steege,24,,8106 PD,Mariënheem,,,doc_00382,"Kennisgeving ontvangst van een aanvraag voor een beschikking, Steege 24 te Mariënheem",2025-01-17,Overijssel,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-673.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-673/1/pdf/prb-2025-673.pdf,doc_00382,steege|24||8106 pd|mariënheem
FARM0287,timmermannsweg|71||5813 am|ysselsteyn,Timmermannsweg,71,,5813 AM,Ysselsteyn,,,doc_00383,"Aanvraag Omgevingsvergunning Natura 2000 activiteit (gedeeltelijk) intrekken van de verleende natuurvergunning (LBV/LBV+), Timmermannsweg 71, 5813 AM Ysselsteyn",2025-01-16,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-573.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-573/1/pdf/prb-2025-573.pdf,doc_00383,timmermannsweg|71||5813 am|ysselsteyn
FARM0288,puttenweg|70||5813 bd|ysselsteyn,Puttenweg,70,,5813 BD,Ysselsteyn,,,doc_00384,"Aanvraag Omgevingsvergunning Natura 2000 activiteit gedeeltelijk intrekken van de verleende natuurvergunning (LBV/LBV+), Puttenweg 70, 5813 BD Ysselsteyn",2025-01-13,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2025-328.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-328/1/pdf/prb-2025-328.pdf,doc_00384,puttenweg|70||5813 bd|ysselsteyn
FARM0289,ysselsteynseweg|80||5813 bm|ysselsteyn,Ysselsteynseweg,80,,5813 BM,Ysselsteyn,,,doc_00385,"Aanvraag Omgevingsvergunning Natura 2000 activiteit (gedeeltelijk) intrekken van de natuurvergunning (LBV/LBV+), Ysselsteynseweg 80, 5813 BM Ysselsteyn",2024-12-30,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2024-19942.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2024/prb-2024-19942/1/pdf/prb-2024-19942.pdf,doc_00385,ysselsteynseweg|80||5813 bm|ysselsteyn
FARM0290,bloemerstraat|8||6031 nw|nederweert,Bloemerstraat,8,,6031 NW,Nederweert,,,doc_00386,"Aanvraag Omgevingsvergunning Natura 2000 activiteit (gedeeltelijk) intrekken van de natuurvergunning (LBV/LBV+), Bloemerstraat 8, 6031 NW Nederweert",2024-12-23,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2024-19714.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2024/prb-2024-19714/1/pdf/prb-2024-19714.pdf,doc_00386,bloemerstraat|8||6031 nw|nederweert
FARM0291,kampersweg|15||6035 pm|ospel,Kampersweg,15,,6035 PM,Ospel,,,doc_00390,"Aanvraag Omgevingsvergunning Natura 2000 activiteit gedeeltelijk intrekken van de natuurvergunning (LBV/LBV+), Kampersweg 15, 6035 PM Ospel",2024-12-11,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2024-18941.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2024/prb-2024-18941/1/pdf/prb-2024-18941.pdf,doc_00390,kampersweg|15||6035 pm|ospel
FARM0292,kuilsendijk|1||5446 pb|wanroij,Kuilsendijk,1,,5446 PB,Wanroij,Hendriks,,doc_00391,"Provincie Noord-Brabant – besluit aanvraag omgevingsvergunning - Hendriks, Kuilsendijk 1, 5446 PB te Wanroij",2024-12-10,Noord-Brabant,draft_decision,,https://zoek.officielebekendmakingen.nl/prb-2024-18864.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2024/prb-2024-18864/1/pdf/prb-2024-18864.pdf,"doc_00391,doc_00424",kuilsendijk|1||5446 pb|wanroij
FARM0292,kuilsendijk|1||5446 pb|wanroij,Kuilsendijk,1,,5446 PB,Wanroij,Hendriks,,doc_00391,"Provincie Noord-Brabant – besluit aanvraag omgevingsvergunning - Hendriks, Kuilsendijk 1, 5446 PB te Wanroij",2024-12-10,Noord-Brabant,draft_decision,,https://zoek.officielebekendmakingen.nl/prb-2024-18864.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2024/prb-2024-18864/1/pdf/prb-2024-18864.pdf,"doc_00391,doc_00424",kuilsendijk|1||5446 pb|wanroij
FARM0293,graeterweg|8||6071 nd|swalmen,Graeterweg,8,,6071 ND,Swalmen,,,doc_00394,"Aanvraag Omgevingsvergunning Natura 2000 activiteit gedeeltelijk intrekken van de natuurvergunning (LBV/LBV+), Graeterweg 8, 6071 ND Swalmen",2024-12-02,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2024-18459.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2024/prb-2024-18459/1/pdf/prb-2024-18459.pdf,doc_00394,graeterweg|8||6071 nd|swalmen
FARM0294,fressevenweg|7||5571 tp|bergeijk,Fressevenweg,7,,5571 TP,Bergeijk,Jan Verhoeven,,doc_00105,"Provincie Noord-Brabant – ontwerpbeschikking aanvraag omgevingsvergunning - Jan Verhoeven, Fressevenweg 7, 5571 TP te Bergeijk",2025-10-02,Noord-Brabant,draft_decision,,https://zoek.officielebekendmakingen.nl/prb-2025-16160.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-16160/1/pdf/prb-2025-16160.pdf,"doc_00105,doc_00396,doc_00436",fressevenweg|7||5571 tp|bergeijk
FARM0294,fressevenweg|7||5571 tp|bergeijk,Fressevenweg,7,,5571 TP,Bergeijk,Verhoeven Varkens BV,,doc_00105,"Provincie Noord-Brabant – ontwerpbeschikking aanvraag omgevingsvergunning - Jan Verhoeven, Fressevenweg 7, 5571 TP te Bergeijk",2025-10-02,Noord-Brabant,draft_decision,,https://zoek.officielebekendmakingen.nl/prb-2025-16160.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-16160/1/pdf/prb-2025-16160.pdf,"doc_00105,doc_00396,doc_00436",fressevenweg|7||5571 tp|bergeijk
FARM0295,kempkensberg|4||5813 ae|ysselsteyn,Kempkensberg,4,,5813 AE,Ysselsteyn,,,doc_00397,"Aanvraag Omgevingsvergunning Natura 2000 activiteit gedeeltelijk intrekken van de natuurvergunning (LBV/LBV+), Kempkensberg 4, 5813 AE Ysselsteyn",2024-11-25,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2024-18024.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2024/prb-2024-18024/1/pdf/prb-2024-18024.pdf,doc_00397,kempkensberg|4||5813 ae|ysselsteyn
FARM0296,roonsestraat|24||5076 pm|haaren,Roonsestraat,24,,5076 PM,Haaren,Maatschap A.A.P.M. van Empel en B.E.C.M. van Empel-Bor,,doc_00399,"Provincie Noord-Brabant - ontwerpbesluit gedeeltelijk intrekken omgevingsvergunning - Maatschap A.A.P.M. van Empel en B.E.C.M. van Empel-Bor, Roonsestraat 24, 5076 PM Haaren",2024-11-12,Noord-Brabant,draft_decision,,https://zoek.officielebekendmakingen.nl/prb-2024-17292.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2024/prb-2024-17292/1/pdf/prb-2024-17292.pdf,doc_00399,roonsestraat|24||5076 pm|haaren
FARM0297,leukerweg|3||6095 nx|baexem,Leukerweg,3,,6095 NX,Baexem,,,doc_00400,"Aanvraag Omgevingsvergunning Natura 2000 activiteit intrekken van de natuurvergunning (LBV/LBV+), Leukerweg 3, 6095 NX Baexem",2024-11-12,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2024-17243.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2024/prb-2024-17243/1/pdf/prb-2024-17243.pdf,doc_00400,leukerweg|3||6095 nx|baexem
FARM0298,pijlstaartweg|13||5721 sk|asten,Pijlstaartweg,13,,5721 SK,Asten,Vevar De Pijlstaart BV,,doc_00402,"Provincie Noord-Brabant – Ontwerpbesluit aanvraag omgevingsvergunning - Vevar De Pijlstaart BV, Pijlstaartweg 13, 5721 SK te Asten",2024-11-08,Noord-Brabant,draft_decision,,https://zoek.officielebekendmakingen.nl/prb-2024-17070.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2024/prb-2024-17070/1/pdf/prb-2024-17070.pdf,doc_00402,pijlstaartweg|13||5721 sk|asten
FARM0299,bandert|14||5754 ph|deurne,Bandert,14,,5754 PH,Deurne,VOF Koppens,,doc_00403,"Provincie Noord-Brabant – Besluit aanvraag omgevingsvergunning - VOF Koppens, Bandert 14, 5754 PH te Deurne",2024-11-07,Noord-Brabant,draft_decision,,https://zoek.officielebekendmakingen.nl/prb-2024-17009.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2024/prb-2024-17009/1/pdf/prb-2024-17009.pdf,"doc_00403,doc_00434",bandert|14||5754 ph|deurne
FARM0300,oplosedijk|6||5825 hz|overloon,Oplosedijk,6,,5825 HZ,Overloon,Maatschap J.A.G. van Mil en Demapari BV,,doc_00404,"Provincie Noord-Brabant – Besluit aanvraag omgevingsvergunning - Maatschap J.A.G. van Mil en Demapari BV, Oplosedijk 6, 5825 HZ te Overloon",2024-11-07,Noord-Brabant,definitive_decision,,https://zoek.officielebekendmakingen.nl/prb-2024-17010.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2024/prb-2024-17010/1/pdf/prb-2024-17010.pdf,doc_00404,oplosedijk|6||5825 hz|overloon
FARM0301,kanaalstraat|7||5757 rp|liessel,Kanaalstraat,7,,5757 RP,Liessel,J.W.M. Verhees en H.M.J. Verhees-Hoeben,,doc_00405,"Provincie Noord-Brabant – Besluit aanvraag omgevingsvergunning - J.W.M. Verhees en H.M.J. Verhees-Hoeben, Kanaalstraat 7, 5757 RP te Liessel",2024-11-07,Noord-Brabant,draft_decision,,https://zoek.officielebekendmakingen.nl/prb-2024-17004.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2024/prb-2024-17004/1/pdf/prb-2024-17004.pdf,"doc_00405,doc_00440",kanaalstraat|7||5757 rp|liessel
FARM0302,oude peelstraat|97||5759 pb|helenaveen,Oude Peelstraat,97,,5759 PB,Helenaveen,M. Keunen,,doc_00406,"Provincie Noord-Brabant – ontwerpbesluit aanvraag omgevingsvergunning – M. Keunen, Oude Peelstraat 97, 5759 PB te Helenaveen",2024-11-06,Noord-Brabant,draft_decision,,https://zoek.officielebekendmakingen.nl/prb-2024-16929.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2024/prb-2024-16929/1/pdf/prb-2024-16929.pdf,doc_00406,oude peelstraat|97||5759 pb|helenaveen
FARM0303,houbenweg|7||5814 ar|veulen,Houbenweg,7,,5814 AR,Veulen,,,doc_00408,"Aanvraag Omgevingsvergunning Natura 2000 activiteit gedeeltelijk intrekken van de natuurvergunning (LBV/LBV+), Houbenweg 7, 5814 AR Veulen",2024-10-30,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2024-16531.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2024/prb-2024-16531/1/pdf/prb-2024-16531.pdf,doc_00408,houbenweg|7||5814 ar|veulen
FARM0304,eindhovensebaan|2|a|6031 nb|nederweert,Eindhovensebaan,2,A,6031 NB,Nederweert,,,doc_00409,"Aanvraag Omgevingsvergunning Natura 2000 activiteit gedeeltelijk intrekken van de natuurvergunning (LBV/LBV+), Eindhovensebaan 2A, 6031 NB Nederweert",2024-10-30,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2024-16524.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2024/prb-2024-16524/1/pdf/prb-2024-16524.pdf,doc_00409,eindhovensebaan|2|a|6031 nb|nederweert
FARM0305,nieuwendijk|133||5712 el|someren,Nieuwendijk,133,,5712 EL,Someren,Maatschap F.W. van Doren en M.A.W.H. van Doren-Maes,,doc_00410,"Provincie Noord-Brabant – ontwerpbesluit aanvraag omgevingsvergunning - Maatschap F.W. van Doren en M.A.W.H. van Doren-Maes, Nieuwendijk 133, 5712 EL te Someren",2024-10-29,Noord-Brabant,draft_decision,,https://zoek.officielebekendmakingen.nl/prb-2024-16448.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2024/prb-2024-16448/1/pdf/prb-2024-16448.pdf,doc_00410,nieuwendijk|133||5712 el|someren
FARM0306,driehoek|11||5841 cw|oploo,Driehoek,11,,5841 CW,Oploo,Landbouwexploitatiebedrijf Van de Weijer Oploo BV,,doc_00411,"Provincie Noord-Brabant – ontwerpbesluit aanvraag omgevingsvergunning - Landbouwexploitatiebedrijf Van de Weijer Oploo BV, Driehoek 11, 5841 CW te Oploo",2024-10-29,Noord-Brabant,draft_decision,,https://zoek.officielebekendmakingen.nl/prb-2024-16449.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2024/prb-2024-16449/1/pdf/prb-2024-16449.pdf,doc_00411,driehoek|11||5841 cw|oploo
FARM0307,beliënberkdijk|24||5712 se|someren,Beliënberkdijk,24,,5712 SE,Someren,H. de Wit BV,,doc_00113,"Provincie Noord-Brabant – ontwerpbeschikking aanvraag omgevingsvergunning - H. de Wit BV, Beliënberkdijk 24, 5712 SE te Someren",2025-10-01,Noord-Brabant,draft_decision,,https://zoek.officielebekendmakingen.nl/prb-2025-16110.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-16110/1/pdf/prb-2025-16110.pdf,"doc_00113,doc_00414,doc_00445",beliënberkdijk|24||5712 se|someren
FARM0308,koolberg|4||5843 ae|westerbeek,Koolberg,4,,5843 AE,Westerbeek,Chris van Schipstal BV,,doc_00415,"Provincie Noord-Brabant – besluit aanvraag omgevingsvergunning - Chris van Schipstal BV, Koolberg 4, 5843 AE te Westerbeek",2024-10-24,Noord-Brabant,definitive_decision,,https://zoek.officielebekendmakingen.nl/prb-2024-16181.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2024/prb-2024-16181/1/pdf/prb-2024-16181.pdf,"doc_00415,doc_00442",koolberg|4||5843 ae|westerbeek
FARM0309,puttenweg|93||5813 bb|ysselsteyn,Puttenweg,93,,5813 BB,Ysselsteyn,,,doc_00417,"Aanvraag Omgevingsvergunning Natura 2000 activiteit gedeeltelijk intrekken van de verleende natuurvergunning (LBV/LBV+), Puttenweg 93, 5813 BB Ysselsteyn",2024-10-24,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2024-16197.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2024/prb-2024-16197/1/pdf/prb-2024-16197.pdf,doc_00417,puttenweg|93||5813 bb|ysselsteyn
FARM0310,puttenweg|87||5813 bb|ysselsteyn,Puttenweg,87,,5813 BB,Ysselsteyn,,,doc_00418,"Aanvraag Omgevingsvergunning Natura 2000 activiteit gedeeltelijk intrekken van de verleende natuurvergunning (LBV/LBV+), Puttenweg 87, 5813 BB Ysselsteyn",2024-10-24,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2024-16194.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2024/prb-2024-16194/1/pdf/prb-2024-16194.pdf,doc_00418,puttenweg|87||5813 bb|ysselsteyn
FARM0311,heide|41||6042 ln|roermond,Heide,41,,6042 LN,Roermond,,,doc_00419,"Aanvraag Omgevingsvergunning Natura 2000 activiteit gedeeltelijk intrekken van de natuurvergunning (LBV/LBV+), Heide 41, 6042 LN Roermond",2024-10-24,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2024-16164.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2024/prb-2024-16164/1/pdf/prb-2024-16164.pdf,doc_00419,heide|41||6042 ln|roermond
FARM0312,mgr aertsstraat|66||5866 bj|swolgen,Mgr Aertsstraat,66,,5866 BJ,Swolgen,,,doc_00420,"Aanvraag Omgevingsvergunning Natura 2000 activiteit (gedeeltelijk) intrekken van de natuurvergunning (LBV/LBV+), Mgr Aertsstraat 66, 5866 BJ Swolgen",2024-10-24,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2024-16169.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2024/prb-2024-16169/1/pdf/prb-2024-16169.pdf,doc_00420,mgr aertsstraat|66||5866 bj|swolgen
FARM0313,bosch|74||6021 ap|budel,Bosch,74,,6021 AP,Budel,P. Beerten BV,,doc_00387,"Provincie Noord-Brabant – besluit aanvraag omgevingsvergunning - P. Beerten BV, Bosch 74, 6021 AP te Budel",2024-12-16,Noord-Brabant,definitive_decision,,https://zoek.officielebekendmakingen.nl/prb-2024-19264.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2024/prb-2024-19264/1/pdf/prb-2024-19264.pdf,"doc_00387,doc_00421",bosch|74||6021 ap|budel
FARM0314,jan smitslaan|4||5712 sv|someren,Jan Smitslaan,4,,5712 SV,Someren,Dirven-van Meijl VOF,,doc_00393,"Provincie Noord-Brabant – besluit aanvraag omgevingsvergunning - Dirven-van Meijl VOF, Jan Smitslaan 4, 5712 SV te Someren",2024-12-10,Noord-Brabant,draft_decision,,https://zoek.officielebekendmakingen.nl/prb-2024-18861.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2024/prb-2024-18861/1/pdf/prb-2024-18861.pdf,"doc_00393,doc_00425",jan smitslaan|4||5712 sv|someren
FARM0314,jan smitslaan|4||5712 sv|someren,Jan Smitslaan,4,,5712 SV,Someren,Opfokbedrijf Dirven-van Meijl VOF,,doc_00393,"Provincie Noord-Brabant – besluit aanvraag omgevingsvergunning - Dirven-van Meijl VOF, Jan Smitslaan 4, 5712 SV te Someren",2024-12-10,Noord-Brabant,draft_decision,,https://zoek.officielebekendmakingen.nl/prb-2024-18861.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2024/prb-2024-18861/1/pdf/prb-2024-18861.pdf,"doc_00393,doc_00425",jan smitslaan|4||5712 sv|someren
FARM0315,timmermannsweg|54||5813 ap|ysselsteyn,Timmermannsweg,54,,5813 AP,Ysselsteyn,,,doc_00427,"Aanvraag Omgevingsvergunning Natura 2000 activiteit gedeeltelijk intrekken natuurvergunning (LBV/LBV+), Timmermannsweg 54, 5813 AP Ysselsteyn",2024-10-08,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2024-15252.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2024/prb-2024-15252/1/pdf/prb-2024-15252.pdf,doc_00427,timmermannsweg|54||5813 ap|ysselsteyn
FARM0316,ceresweg|15||5854 pk|bergen l,Ceresweg,15,,5854 PK,Bergen L,,,doc_00428,"Aanvraag Omgevingsvergunning Natura 2000 activiteit gedeeltelijk intrekken natuurvergunning (LBV/LBV+), Ceresweg 15, 5854 PK Bergen L",2024-10-01,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2024-14856.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2024/prb-2024-14856/1/pdf/prb-2024-14856.pdf,doc_00428,ceresweg|15||5854 pk|bergen l
FARM0317,groesvlaas|5||5763 pd|milheeze,Groesvlaas,5,,5763 PD,Milheeze,Varkenshouderij Thomassen VOF,,doc_00395,"Provincie Noord-Brabant – Besluit aanvraag omgevingsvergunning - Varkenshouderij Thomassen VOF, Groesvlaas 5, 5763 PD te Milheeze",2024-11-28,Noord-Brabant,draft_decision,,https://zoek.officielebekendmakingen.nl/prb-2024-18310.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2024/prb-2024-18310/1/pdf/prb-2024-18310.pdf,"doc_00395,doc_00429",groesvlaas|5||5763 pd|milheeze
FARM0318,scheidingsweg|9||6011 sw|ell,Scheidingsweg,9,,6011 SW,Ell,,,doc_00430,"Aanvraag Omgevingsvergunning Natura 2000 activiteit intrekken natuurvergunning (LBV/LBV+), Scheidingsweg 9, 6011 SW Ell",2024-09-24,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2024-14405.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2024/prb-2024-14405/1/pdf/prb-2024-14405.pdf,doc_00430,scheidingsweg|9||6011 sw|ell
FARM0319,schans|9||6031 sv|nederweert,Schans,9,,6031 SV,Nederweert,,,doc_00431,"Aanvraag Omgevingsvergunning Natura 2000 activiteit gedeeltelijk intrekken natuurvergunning (LBV/LBV+), Schans 9, 6031 SV Nederweert",2024-09-19,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2024-14241.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2024/prb-2024-14241/1/pdf/prb-2024-14241.pdf,doc_00431,schans|9||6031 sv|nederweert
FARM0320,peelsteeg|1||6031 nn|nederweert,Peelsteeg,1,,6031 NN,Nederweert,,,doc_00432,"Aanvraag Omgevingsvergunning Natura 2000 activiteit gedeeltelijk intrekken natuurvergunning (LBV/LBV+), Peelsteeg 1, 6031 NN Nederweert",2024-09-19,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2024-14247.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2024/prb-2024-14247/1/pdf/prb-2024-14247.pdf,doc_00432,peelsteeg|1||6031 nn|nederweert
FARM0321,scheidingsweg|5||6011 sw|ell,Scheidingsweg,5,,6011 SW,Ell,,,doc_00435,"Aanvraag Omgevingsvergunning Natura 2000 activiteit gedeeltelijk intrekken natuurvergunning (LBV/LBV+), Scheidingsweg 5, 6011 SW Ell",2024-09-10,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2024-13713.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2024/prb-2024-13713/1/pdf/prb-2024-13713.pdf,doc_00435,scheidingsweg|5||6011 sw|ell
FARM0322,rozendaal|2||5815 cp|merselo,Rozendaal,2,,5815 CP,Merselo,,,doc_00437,"Aanvraag Omgevingsvergunning Natura 2000 activiteit gedeeltelijk intrekken natuurvergunning (LBV/LBV+), Rozendaal 2, 5815 CP Merselo",2024-09-09,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2024-13637.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2024/prb-2024-13637/1/pdf/prb-2024-13637.pdf,doc_00437,rozendaal|2||5815 cp|merselo
FARM0323,meirweg|1|a|5094 be|lage mierde,Meirweg,1,a,5094 BE,Lage Mierde,Oud Meir BV,,doc_00127,"Provincie Noord-Brabant – beschikking aanvraag omgevingsvergunning - Oud Meir BV, Meirweg 1a, 5094 BE te Lage Mierde",2025-09-26,Noord-Brabant,definitive_decision,,https://zoek.officielebekendmakingen.nl/prb-2025-15818.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-15818/1/pdf/prb-2025-15818.pdf,"doc_00127,doc_00413,doc_00438",meirweg|1|a|5094 be|lage mierde
FARM0324,kanaalstraat|20||5757 rp|liessel,Kanaalstraat,20,,5757 RP,Liessel,Joosten VOF,,doc_00422,"Provincie Noord-Brabant – besluit aanvraag omgevingsvergunning - Joosten VOF, Kanaalstraat 20, 5757 RP te Liessel",2024-10-22,Noord-Brabant,definitive_decision,,https://zoek.officielebekendmakingen.nl/prb-2024-16020.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2024/prb-2024-16020/1/pdf/prb-2024-16020.pdf,"doc_00422,doc_00439",kanaalstraat|20||5757 rp|liessel
FARM0325,grensweg|32||5556 vh|valkenswaard,Grensweg,32,,5556 VH,Valkenswaard,A. Boudewijns en M. Kox,,doc_00416,"Provincie Noord-Brabant – besluit aanvraag omgevingsvergunning - A. Boudewijns en M. Kox, Grensweg 32, 5556 VH te Valkenswaard",2024-10-24,Noord-Brabant,definitive_decision,,https://zoek.officielebekendmakingen.nl/prb-2024-16182.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2024/prb-2024-16182/1/pdf/prb-2024-16182.pdf,"doc_00416,doc_00443",grensweg|32||5556 vh|valkenswaard
FARM0326,kluisweg|17||6028 ra|gastel,Kluisweg,17,,6028 RA,Gastel,Vlassak VOF,,doc_00412,"Provincie Noord-Brabant – besluit aanvraag omgevingsvergunning - Vlassak VOF, Kluisweg 17, 6028 RA te Gastel",2024-10-25,Noord-Brabant,definitive_decision,,https://zoek.officielebekendmakingen.nl/prb-2024-16266.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2024/prb-2024-16266/1/pdf/prb-2024-16266.pdf,"doc_00412,doc_00444",kluisweg|17||6028 ra|gastel
FARM0327,beilerweg|6||9418 te|wijster,Beilerweg,6,,9418 TE,Wijster,,,doc_00211,"Terinzagelegging besluit intrekken Omgevingswet voor een Natura 2000-activiteit – Beilerweg 6, 9418 TE Wijster",2025-08-20,Drenthe,definitive_decision,,https://zoek.officielebekendmakingen.nl/prb-2025-13624.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2025/prb-2025-13624/1/pdf/prb-2025-13624.pdf,"doc_00211,doc_00446",beilerweg|6||9418 te|wijster
FARM0328,over de beek|1|a|5865 ad|tienray,Over de beek,1,a,5865 AD,Tienray,,,doc_00447,"Aanvraag Omgevingsvergunning intrekken natuurvergunning (LBV/LBV+), Over de beek 1a, 5865 AD Tienray",2024-07-25,Limburg,receipt_of_application,,https://zoek.officielebekendmakingen.nl/prb-2024-11270.html,https://repository.overheid.nl/frbr/officielepublicaties/prb/2024/prb-2024-11270/1/pdf/prb-2024-11270.pdf,doc_00447,over de beek|1|a|5865 ad|tienray
